Spotting ID,Bee Spotter,Date Spotted,Date Submitted,Title,Latitude,Longitude,Amateur Species Identification,Expert Species Identification (Primary),Expert Species Identification (Secondary),Protected Species?,Location Obscured?,Sex,Caste,Spotting URL,Number of Days Between Date Spotted and Date Added to Site,Photo ID,Rating,Has Pollen on Legs,Flower,Image URL
453,bikefifty,7/14/2008,7/14/2008,Wood Park 14 July - 6,42.202.565.668.767.400,-883.530.592.918.396,Bombus griseocollis,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/453,0,835,10,Yes,,https://beespotter.org/beedata/bees/453-2.jpg
453,bikefifty,7/14/2008,7/14/2008,Wood Park 14 July - 6,42.202.565.668.767.400,-883.530.592.918.396,Bombus griseocollis,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/453,0,834,10,Yes,,https://beespotter.org/beedata/bees/453-1.jpg
456,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 43,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/456,2,841,10,Yes,,https://beespotter.org/beedata/bees/456-1.jpg
457,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 44,42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/457,2,842,10,Yes,,https://beespotter.org/beedata/bees/457-1.jpg
458,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 45,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/458,2,844,10,Yes,,https://beespotter.org/beedata/bees/458-2.jpg
458,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 45,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/458,2,843,10,Yes,,https://beespotter.org/beedata/bees/458-1.jpg
459,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 46,42.019.406,-88.254.957,Bombus bimaculatus,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/459,2,845,10,Yes,,https://beespotter.org/beedata/bees/459-1.jpg
460,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 47,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/460,2,846,10,Yes,,https://beespotter.org/beedata/bees/460-1.jpg
462,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 49,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/462,2,848,10,Yes,,https://beespotter.org/beedata/bees/462-1.jpg
463,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 50,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/463,2,849,10,Yes,,https://beespotter.org/beedata/bees/463-1.jpg
464,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 51,42.019.406,-88.254.957,Bombus bimaculatus,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/464,2,851,10,Yes,,https://beespotter.org/beedata/bees/464-2.jpg
464,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 51,42.019.406,-88.254.957,Bombus bimaculatus,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/464,2,850,10,Yes,,https://beespotter.org/beedata/bees/464-1.jpg
465,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 52,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/465,2,852,10,Yes,,https://beespotter.org/beedata/bees/465-1.jpg
466,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 53,42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/466,2,854,10,Yes,,https://beespotter.org/beedata/bees/466-2.jpg
466,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 53,42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/466,2,853,10,Yes,,https://beespotter.org/beedata/bees/466-1.jpg
467,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 54,42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/467,2,855,10,Yes,,https://beespotter.org/beedata/bees/467-1.jpg
468,Arlene,7/14/2008,7/16/2008,"Bluff Spring Fen 55  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/468,2,857,10,Yes,,https://beespotter.org/beedata/bees/468-2.jpg
468,Arlene,7/14/2008,7/16/2008,"Bluff Spring Fen 55  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/468,2,856,10,Yes,,https://beespotter.org/beedata/bees/468-1.jpg
469,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 56,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/469,2,859,10,Yes,,https://beespotter.org/beedata/bees/469-2.jpg
469,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 56,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/469,2,858,10,Yes,,https://beespotter.org/beedata/bees/469-1.jpg
470,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 57,42.019.406,-88.254.957,,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/470,2,861,10,Yes,,https://beespotter.org/beedata/bees/470-2.jpg
470,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 57,42.019.406,-88.254.957,,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/470,2,860,10,Yes,,https://beespotter.org/beedata/bees/470-1.jpg
471,Arlene,7/14/2008,7/16/2008,Bluff Spring Fen 58,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/471,2,862,10,Yes,,https://beespotter.org/beedata/bees/471-1.jpg
454,TER_OR,7/15/2008,7/15/2008,large bumblebee in july,42.101.288,-88.277.335,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/454,0,839,10,No,,https://beespotter.org/beedata/bees/454-1.jpg
455,TER_OR,7/15/2008,7/15/2008,large bumblebee in july 2,42.101.288,-88.277.335,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/455,0,840,10,No,,https://beespotter.org/beedata/bees/455-1.jpg
472,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 59  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/472,2,864,10,Yes,,https://beespotter.org/beedata/bees/472-2.jpg
472,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 59  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/472,2,863,10,Yes,,https://beespotter.org/beedata/bees/472-1.jpg
473,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 60  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/473,2,865,10,Yes,,https://beespotter.org/beedata/bees/473-1.jpg
474,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 61,42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/474,2,866,10,Yes,,https://beespotter.org/beedata/bees/474-1.jpg
475,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 62,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/475,2,868,10,Yes,,https://beespotter.org/beedata/bees/475-2.jpg
475,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 62,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/475,2,867,10,Yes,,https://beespotter.org/beedata/bees/475-1.jpg
476,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 63,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/476,2,869,10,No,,https://beespotter.org/beedata/bees/476-1.jpg
477,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 64, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/477,2,871,10,Yes,,https://beespotter.org/beedata/bees/477-2.jpg
477,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 64, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/477,2,870,10,Yes,,https://beespotter.org/beedata/bees/477-1.jpg
478,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 65,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/478,2,872,10,Yes,,https://beespotter.org/beedata/bees/478-1.jpg
479,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 66,42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/479,2,873,10,Yes,,https://beespotter.org/beedata/bees/479-1.jpg
481,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 68,42.019.406,-88.254.957,Bombus auricomus,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/481,2,876,10,Yes,,https://beespotter.org/beedata/bees/481-1.jpg
482,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 69,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/482,2,877,10,Yes,,https://beespotter.org/beedata/bees/482-1.jpg
483,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 71,42.019.406,-88.254.957,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/483,2,879,8,Yes,,https://beespotter.org/beedata/bees/483-2.jpg
483,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 71,42.019.406,-88.254.957,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/483,2,878,8,Yes,,https://beespotter.org/beedata/bees/483-1.jpg
484,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 72 B.impatiens  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/484,2,880,10,Yes,,https://beespotter.org/beedata/bees/484-1.jpg
485,John Dahlstedt,7/15/2008,7/17/2008,Bee 32 Vermilion Cty,40.217.553.043.894.700,-8.775.381.088.256.830,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/485,2,882,10,Yes,"Clover, red",https://beespotter.org/beedata/bees/485-2.jpg
485,John Dahlstedt,7/15/2008,7/17/2008,Bee 32 Vermilion Cty,40.217.553.043.894.700,-8.775.381.088.256.830,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/485,2,881,10,Yes,"Clover, red",https://beespotter.org/beedata/bees/485-1.jpg
486,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 73,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/486,2,883,10,Yes,,https://beespotter.org/beedata/bees/486-1.jpg
487,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 74,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/487,2,884,10,Yes,,https://beespotter.org/beedata/bees/487-1.jpg
488,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 75,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/488,2,886,10,Yes,,https://beespotter.org/beedata/bees/488-2.jpg
488,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 75,42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/488,2,885,10,Yes,,https://beespotter.org/beedata/bees/488-1.jpg
489,John Dahlstedt,7/15/2008,7/17/2008,Bee 33 Vermilion Cty,40.218.208.442.361.400,-8.775.355.339.050.290,Bombus impatiens,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/489,2,888,10,No,,https://beespotter.org/beedata/bees/489-2.jpg
489,John Dahlstedt,7/15/2008,7/17/2008,Bee 33 Vermilion Cty,40.218.208.442.361.400,-8.775.355.339.050.290,Bombus impatiens,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/489,2,887,10,No,,https://beespotter.org/beedata/bees/489-1.jpg
490,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 76, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/490,2,889,10,Yes,,https://beespotter.org/beedata/bees/490-1.jpg
491,John Dahlstedt,7/15/2008,7/17/2008,Bee 34 Vermilion Cty,402.178.152.040.422,-877.536.392.211.914,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/491,2,893,10,No,,https://beespotter.org/beedata/bees/491-4.jpg
491,John Dahlstedt,7/15/2008,7/17/2008,Bee 34 Vermilion Cty,402.178.152.040.422,-877.536.392.211.914,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/491,2,892,10,No,,https://beespotter.org/beedata/bees/491-3.jpg
492,John Dahlstedt,7/15/2008,7/17/2008,Bee 35 Vermilion Cty,4.020.738.536.326.860,-8.765.097.498.893.730,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/492,2,895,10,No,,https://beespotter.org/beedata/bees/492-2.jpg
492,John Dahlstedt,7/15/2008,7/17/2008,Bee 35 Vermilion Cty,4.020.738.536.326.860,-8.765.097.498.893.730,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/492,2,894,10,No,,https://beespotter.org/beedata/bees/492-1.jpg
493,John Dahlstedt,7/15/2008,7/17/2008,Bee 36 Vermilion Cty,4.020.667.250.329.800,-876.448.917.388.916,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/493,2,897,10,No,,https://beespotter.org/beedata/bees/493-2.jpg
493,John Dahlstedt,7/15/2008,7/17/2008,Bee 36 Vermilion Cty,4.020.667.250.329.800,-876.448.917.388.916,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/493,2,896,10,No,,https://beespotter.org/beedata/bees/493-1.jpg
494,John Dahlstedt,7/15/2008,7/17/2008,Bee 37 Vermilion Cty,4.020.644.307.550.590,-8.764.416.217.803.950,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/494,2,900,10,No,,https://beespotter.org/beedata/bees/494-3.jpg
494,John Dahlstedt,7/15/2008,7/17/2008,Bee 37 Vermilion Cty,4.020.644.307.550.590,-8.764.416.217.803.950,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/494,2,899,10,No,,https://beespotter.org/beedata/bees/494-2.jpg
494,John Dahlstedt,7/15/2008,7/17/2008,Bee 37 Vermilion Cty,4.020.644.307.550.590,-8.764.416.217.803.950,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/494,2,898,10,No,,https://beespotter.org/beedata/bees/494-1.jpg
495,John Dahlstedt,7/15/2008,7/17/2008,Bee 38 Vermilion Cty,,,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/495,2,903,10,Yes,,https://beespotter.org/beedata/bees/495-3.jpg
496,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 77a, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/496,2,907,10,Yes,,https://beespotter.org/beedata/bees/496-1.jpg
498,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 78,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/498,2,905,10,Yes,,https://beespotter.org/beedata/bees/498-1.jpg
499,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 79, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/499,2,906,10,No,,https://beespotter.org/beedata/bees/499-1.jpg
510,Arlene,7/15/2008,7/17/2008,Bluff Spring Fen 70,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/510,2,919,10,Yes,,https://beespotter.org/beedata/bees/510-1.jpg
511,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 80, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/511,2,920,10,No,,https://beespotter.org/beedata/bees/511-1.jpg
512,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 81, B.impatiens  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/512,2,921,10,No,,https://beespotter.org/beedata/bees/512-1.jpg
513,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 82, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/513,2,923,10,No,,https://beespotter.org/beedata/bees/513-2.jpg
513,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 82, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/513,2,922,10,No,,https://beespotter.org/beedata/bees/513-1.jpg
515,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 84, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/515,2,927,10,No,,https://beespotter.org/beedata/bees/515-2.jpg
515,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 84, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/515,2,926,10,No,,https://beespotter.org/beedata/bees/515-1.jpg
516,Arlene,7/15/2008,7/17/2008,"Bluff Spring Fen 85, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/516,2,928,10,Yes,,https://beespotter.org/beedata/bees/516-1.jpg
527,Arlene,7/15/2008,7/20/2008,Bluff Spring Fen 86,42.019.406,-88.254.957,Bombus auricomus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/527,5,953,10,No,,https://beespotter.org/beedata/bees/527-2.jpg
527,Arlene,7/15/2008,7/20/2008,Bluff Spring Fen 86,42.019.406,-88.254.957,Bombus auricomus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/527,5,952,10,No,,https://beespotter.org/beedata/bees/527-1.jpg
528,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 87  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/528,5,954,10,Yes,,https://beespotter.org/beedata/bees/528-1.jpg
529,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 88  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/529,5,955,10,Yes,,https://beespotter.org/beedata/bees/529-1.jpg
530,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 89  B.fervidus  on Delea purpurpea, Cook C",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/530,5,958,10,Yes,,https://beespotter.org/beedata/bees/530-3.jpg
530,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 89  B.fervidus  on Delea purpurpea, Cook C",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/530,5,957,10,Yes,,https://beespotter.org/beedata/bees/530-2.jpg
530,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 89  B.fervidus  on Delea purpurpea, Cook C",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/530,5,956,10,Yes,,https://beespotter.org/beedata/bees/530-1.jpg
531,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 98  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/531,5,960,10,Yes,,https://beespotter.org/beedata/bees/531-2.jpg
531,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 98  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/531,5,959,10,Yes,,https://beespotter.org/beedata/bees/531-1.jpg
532,Arlene,7/15/2008,7/20/2008,Bluff Spring Fen 91,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/532,5,961,10,Yes,,https://beespotter.org/beedata/bees/532-1.jpg
533,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 92,  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/533,5,962,10,Yes,,https://beespotter.org/beedata/bees/533-1.jpg
534,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 93, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/534,5,964,10,Yes,,https://beespotter.org/beedata/bees/534-2.jpg
534,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 93, B. griseocollis on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/534,5,963,10,Yes,,https://beespotter.org/beedata/bees/534-1.jpg
535,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 94 B.bimaculatus on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/535,5,965,10,Yes,,https://beespotter.org/beedata/bees/535-1.jpg
536,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 95  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/536,5,967,10,Yes,,https://beespotter.org/beedata/bees/536-2.jpg
536,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 95  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/536,5,966,10,Yes,,https://beespotter.org/beedata/bees/536-1.jpg
537,Arlene,7/15/2008,7/20/2008,Bluff Spring Fen 96,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/537,5,968,10,Yes,,https://beespotter.org/beedata/bees/537-1.jpg
538,Arlene,7/15/2008,7/20/2008,Bluff Spring Fen 97,42.019.406,-88.254.957,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/538,5,969,10,Yes,,https://beespotter.org/beedata/bees/538-1.jpg
539,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 98  B.fervidus  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus pensylvanicus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/539,5,970,10,Yes,,https://beespotter.org/beedata/bees/539-1.jpg
540,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 99, B.impatiens  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/540,5,972,10,Yes,,https://beespotter.org/beedata/bees/540-2.jpg
540,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 99, B.impatiens  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/540,5,971,10,Yes,,https://beespotter.org/beedata/bees/540-1.jpg
541,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 100 B.bimaculatus on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/541,5,973,10,Yes,,https://beespotter.org/beedata/bees/541-1.jpg
542,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen101 B.bimaculatus on Delea purpurpea, Cook Co",42.019.406,-88.254.957,Bombus griseocollis,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/542,5,975,10,Yes,,https://beespotter.org/beedata/bees/542-2.jpg
542,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen101 B.bimaculatus on Delea purpurpea, Cook Co",42.019.406,-88.254.957,Bombus griseocollis,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/542,5,974,10,Yes,,https://beespotter.org/beedata/bees/542-1.jpg
543,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 102, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/543,5,978,10,Yes,,https://beespotter.org/beedata/bees/543-3.jpg
543,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 102, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/543,5,977,10,Yes,,https://beespotter.org/beedata/bees/543-2.jpg
543,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen 102, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/543,5,976,10,Yes,,https://beespotter.org/beedata/bees/543-1.jpg
544,Arlene,7/15/2008,7/20/2008,"Bluff Spring Fen103, B. auricomas  on Delea purpurpea, Cook Co.",42.019.406,-88.254.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/544,5,981,10,Yes,,https://beespotter.org/beedata/bees/544-3.jpg
